TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID
1588749	strain	2_976_200643_171549_171551_1588749_1588749.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_PorphyromonadaceaebacteriumKA00676_UnclassifiedPorphyromonadaceaebacteriumKA00676strain	0	162639
397291	strain	2_1239_186801_186802_186803_397291_397291.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_LachnospiraceaebacteriumA4_UnclassifiedLachnospiraceaebacteriumA4strain	0	denovo2333.0
445970	strain	2_976_200643_171549_171550_239759_28117_445970	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_Alistipesputredinis	0.0197	575041
445971	strain	2_1239_186801_186802_186806_264995_214853_445971	Bacteria_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Anaerofustis_Anaerofustisstercorihominis	0	727945
445972	strain	2_1239_186801_186802_541000_244127_169435_445972	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Anaerotruncus_Anaerotruncuscolihominis	0	270448.1
1050201	strain	2_1239_526524_526525_128827_174708_174709_1050201	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Allobaculum_Allobaculumstercoricanis	0	276236
1750560	strain	2_976_200643_171549_2005525_375288_1750560_1750560.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_Parabacteroidessp_SN4_UnclassifiedParabacteroidessp_SN4strain	0.000786164	denovo9105.0
671267	strain	2_976_200643_171549_815_816_671267_671267.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidessartorii_UnclassifiedBacteroidessartoriistrain	0	3600504
515622	strain	2_1239_186801_186802_186803_830_43305_515622	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibrioproteoclasticus	0	denovo10014.0
1725361	strain	2_1239_91061_186826_186828_117563_1725361_1725361.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Granulicatella_Granulicatellasp_572_rep1_STHE_UnclassifiedGranulicatellasp_572_rep1_STHEstrain	0	denovo7784.1
722472	strain	2_1224_28211_356_41294_374_722472_722472.0	Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_Bradyrhizobiumlablabi_UnclassifiedBradyrhizobiumlablabistrain	0	573135
509191	strain	2_1239_186801_186802_541000_35829_35830_509191	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Acetivibrio_Acetivibriocellulolyticus	0	denovo2417.0
1580	strain	2_1239_91061_186826_33958_1578_1580_1580.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusbrevis_UnclassifiedLactobacillusbrevisstrain	0	4379247
349741	strain	2_74201_203494_48461_1647988_239934_239935_349741	Bacteria_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_Akkermansiamuciniphila	0.059	denovo7759.0
1582	strain	2_1239_91061_186826_33958_1578_1582_1582.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacilluscasei_UnclassifiedLactobacilluscaseistrain	0.001179245	135956
1582.1	strain	2_1239_91061_186826_33958_1578_1582_1582.1	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacilluscasei_UnclassifiedLactobacilluscaseistrain	0	denovo9496.0
1410610	strain	2_1239_186801_186802_186803_830_1410610_1410610.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_NC2002_UnclassifiedButyrivibriosp_NC2002strain	0	176853
1587	strain	2_1239_91061_186826_33958_1578_1587_1587.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillushelveticus_UnclassifiedLactobacillushelveticusstrain	0.000142623	denovo1685.1
1587.1	strain	2_1239_91061_186826_33958_1578_1587_1587.1	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillushelveticus_UnclassifiedLactobacillushelveticusstrain	0.000560398	463794.1
1410613	strain	2_976_200643_171549_171552_838_1410613_1410613.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellasp_P6B1_UnclassifiedPrevotellasp_P6B1strain	0	denovo5418.0
1590	strain	2_1239_91061_186826_33958_1578_1590_1590.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusplantarum_UnclassifiedLactobacillusplantarumstrain	0	denovo9575.0
1590.1	strain	2_1239_91061_186826_33958_1578_1590_1590.1	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusplantarum_UnclassifiedLactobacillusplantarumstrain	0	denovo4995.0
1590.2	strain	2_1239_91061_186826_33958_1578_1590_1590.2	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusplantarum_UnclassifiedLactobacillusplantarumstrain	0.000589623	4397402
1590.3	strain	2_1239_91061_186826_33958_1578_1590_1590.3	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusplantarum_UnclassifiedLactobacillusplantarumstrain	0	denovo4507.0
1590.4	strain	2_1239_91061_186826_33958_1578_1590_1590.4	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusplantarum_UnclassifiedLactobacillusplantarumstrain	0	denovo13122.0
1590.5	strain	2_1239_91061_186826_33958_1578_1590_1590.5	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusplantarum_UnclassifiedLactobacillusplantarumstrain	0	137043
1590.6	strain	2_1239_91061_186826_33958_1578_1590_1590.6	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusplantarum_UnclassifiedLactobacillusplantarumstrain	0.000196541	denovo12438.0
1410616	strain	2_1239_186801_186802_186803_46205_1410616_1410616.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Pseudobutyrivibrio_Pseudobutyrivibriosp_MD2005_UnclassifiedPseudobutyrivibriosp_MD2005strain	0	176952
1410617	strain	2_1239_186801_186802_541000_1263_1410617_1410617.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_Ruminococcussp_FC2018_UnclassifiedRuminococcussp_FC2018strain	0	4417539
1596	strain	2_1239_91061_186826_33958_1578_1596_1596.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusgasseri_UnclassifiedLactobacillusgasseristrain	0.000341472	denovo717.1
1410621	strain	2_1239_186801_186802_186803_1410621_1410621.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_LachnospiraceaebacteriumAD3010_UnclassifiedLachnospiraceaebacteriumAD3010strain	0	321902
1410622	strain	2_1239_186801_186802_186803_1410622_1410622.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_LachnospiraceaebacteriumC6A11_UnclassifiedLachnospiraceaebacteriumC6A11strain	0	259983
1599	strain	2_1239_91061_186826_33958_1578_1599_1599.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillussakei_UnclassifiedLactobacillussakeistrain	0.000393082	182764
1599.1	strain	2_1239_91061_186826_33958_1578_1599_1599.1	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillussakei_UnclassifiedLactobacillussakeistrain	0	288521
1410625	strain	2_1239_186801_186802_186803_1410625_1410625.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_LachnospiraceaebacteriumMD2004_UnclassifiedLachnospiraceaebacteriumMD2004strain	0	172161.1
1410626	strain	2_1239_186801_186802_186803_1410626_1410626.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_LachnospiraceaebacteriumNC2004_UnclassifiedLachnospiraceaebacteriumNC2004strain	0	322900.1
1604	strain	2_1239_91061_186826_33958_1578_1604_1604.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusamylovorus_UnclassifiedLactobacillusamylovorusstrain	0.000196541	166911
1410630	strain	2_1239_186801_186802_186803_1410630_1410630.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_LachnospiraceaebacteriumP6A3_UnclassifiedLachnospiraceaebacteriumP6A3strain	0	331878
1410632	strain	2_1239_186801_186802_186803_1410632_1410632.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_LachnospiraceaebacteriumV9D3004_UnclassifiedLachnospiraceaebacteriumV9D3004strain	0	denovo6995.1
1121866	strain	2_201174_84998_1643822_1643826_580024_580026_1121866	Bacteria_Actinobacteria_Coriobacteriia_Eggerthellales_Eggerthellaceae_Enterorhabdus_Enterorhabdusmucosicola	0.1762	245324.1
1078090	strain	2_1239_186801_186802_186803_33042_1078090_1078090.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Coprococcus_Coprococcussp_HPP0074_UnclassifiedCoprococcussp_HPP0074strain	0	267406
1410638	strain	2_1239_186801_186802_541000_1410638_1410638.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_RuminococcaceaebacteriumAB4001_UnclassifiedRuminococcaceaebacteriumAB4001strain	0	190114
1226322	strain	2_1239_186801_186802_216572_459786_1226322_1226322.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Oscillospiraceae_Oscillibacter_Oscillibactersp_KLE1728_UnclassifiedOscillibactersp_KLE1728strain	0	272953
1226323	strain	2_1239_186801_186802_216572_459786_1226323_1226323.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Oscillospiraceae_Oscillibacter_Oscillibactersp_KLE1745_UnclassifiedOscillibactersp_KLE1745strain	0	182061
1226324	strain	2_1239_186801_186802_186803_572511_1226324_1226324.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia_Blautiasp_KLE1732_UnclassifiedBlautiasp_KLE1732strain	0	denovo11903.1
264462	strain	2_1224_1553900_213481_213483_958_959_264462	Bacteria_Proteobacteria_Oligoflexia_Bdellovibrionales_Bdellovibrionaceae_Bdellovibrio_Bdellovibriobacteriovorus	0	4405128
1624	strain	2_1239_91061_186826_33958_1578_1624_1624.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillussalivarius_UnclassifiedLactobacillussalivariusstrain	0	denovo3777.0
1624.1	strain	2_1239_91061_186826_33958_1578_1624_1624.1	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillussalivarius_UnclassifiedLactobacillussalivariusstrain	1.23E-05	269125.1
1624.2	strain	2_1239_91061_186826_33958_1578_1624_1624.2	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillussalivarius_UnclassifiedLactobacillussalivariusstrain	0	289627
1624.3	strain	2_1239_91061_186826_33958_1578_1624_1624.3	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillussalivarius_UnclassifiedLactobacillussalivariusstrain	0	denovo4635.0
1410649	strain	2_1239_186801_186802_186803_572511_180164_1410649	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia_Blautiaschinkii	0	166664.1
1410650	strain	2_1239_186801_186802_186803_830_43305_1410650	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibrioproteoclasticus	0	129394
1226333	strain	2_1239_91061_186826_33958_1578_1587_1226333	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillushelveticus	0.2358	171232
1630	strain	2_1239_526524_526525_128827_1279388_1630_1630.0	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Kandleria_Kandleriavitulina_UnclassifiedKandleriavitulinastrain	0	831301
1630.1	strain	2_1239_526524_526525_128827_1279388_1630_1630.1	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Kandleria_Kandleriavitulina_UnclassifiedKandleriavitulinastrain	0	180869
1630.2	strain	2_1239_526524_526525_128827_1279388_1630_1630.2	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Kandleria_Kandleriavitulina_UnclassifiedKandleriavitulinastrain	0	4449984.1
208479	strain	2_1239_186801_186802_186803_1506553_208479_208479.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_[Clostridium]bolteae_Unclassified[Clostridium]bolteaestrain	0	4365109
1130080	strain	2_1239_91061_186826_186828_99906_1130080_1130080.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Alkalibacterium_Alkalibacteriumgilvum_UnclassifiedAlkalibacteriumgilvumstrain	0.000196541	denovo9553.0
1410657	strain	2_1239_526524_526525_128827_1279388_1630_1410657.0	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Kandleria_Kandleriavitulina_KandleriavitulinaDSM20405(genome0)	0	denovo1773.0
1410657.1	strain	2_1239_526524_526525_128827_1279388_1630_1410657.1	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Kandleria_Kandleriavitulina_KandleriavitulinaDSM20405(genome1)	0	denovo9942.1
1410658	strain	2_1239_526524_526525_128827_1279388_1630_1410658	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Kandleria_Kandleriavitulina	0	denovo9081.0
1917883	strain	2_976_200643_171549_815_816_1917883_1917883.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidessp_Marseille-P3166_UnclassifiedBacteroidessp_Marseille-P3166strain	0.001375786	denovo10243.0
1321822	strain	2_976_200643_171549_171551_836_837_1321822	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis	0	denovo725.0
1410661	strain	2_1239_186801_186802_186803_28050_28051_1410661	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospira_Lachnospiramultipara	0	184470
1410662	strain	2_1239_186801_186802_186803_28050_28051_1410662	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospira_Lachnospiramultipara	0	denovo8158.0
1410666	strain	2_976_200643_171549_171552_838_83231_1410666	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellabrevis	0	denovo9909.0
1033837	strain	2_1239_91061_186826_33958_1578_267818_1033837	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacilluskefiranofaciens	0.2358	47365
1410670	strain	2_1239_186801_186802_541000_1263_1265_1410670	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_Ruminococcusflavefaciens	0	denovo12694.0
700015	strain	2_201174_84998_84999_84107_33870_33871_700015	Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Coriobacterium_Coriobacteriumglomerans	0	344828
1410672	strain	2_1239_186801_186802_541000_1263_1265_1410672	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_Ruminococcusflavefaciens	0	2883968
689781	strain	2_1239_186801_186802_186803_265975_689781_689781.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Oribacterium_Oribacteriumsp_NK2B42_UnclassifiedOribacteriumsp_NK2B42strain	0	270730
1917887	strain	2_976_200643_171549_2005525_375288_1917887_1917887.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_Parabacteroidessp_Marseille-P3160_UnclassifiedParabacteroidessp_Marseille-P3160strain	0	denovo1959.0
1200749	strain	2_1239_186801_186802_186803_1200749_1200749.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_LachnospiraceaebacteriumG41_UnclassifiedLachnospiraceaebacteriumG41strain	0	289315.1
1496722	strain	2_1239_186801_186802_186803_830_1496722_1496722.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_AE2005_UnclassifiedButyrivibriosp_AE2005strain	0	182712.1
1121950	strain	2_1239_186801_186802_186803_241189_180311_1121950	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Hespellia_Hespelliastercorisuis	0	4424327
1197728	strain	2_976_200643_171549_171552_838_340486_1197728	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellaconceptionensis	0	denovo4456.0
536231	strain	2_1239_186801_186802_186803_841_166486_536231	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia_Roseburiaintestinalis	0	14094
720554	strain	2_1239_186801_186802_541000_1508657_288965_720554	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminiclostridium_[Clostridium]clariflavum	0	827592
585394	strain	2_1239_186801_186802_186803_841_301301_585394	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia_Roseburiahominis	0	denovo12645.0
1280703	strain	2_1239_186801_186802_186803_830_831_1280703	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriofibrisolvens	0	310407
511680	strain	2_1239_186801_186802_186803_830_45851_511680	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriocrossotus	0	denovo9776.1
997896	strain	2_1239_186801_186802_186803_1506553_208479_997896	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_[Clostridium]bolteae	0	denovo2276.0
1736	strain	2_1239_186801_186802_186806_1730_1736_1736.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Eubacterium_Eubacteriumlimosum_UnclassifiedEubacteriumlimosumstrain	0	185222
1138384	strain	2_1239_186801_186802_541000_1508657_1515_1138384	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminiclostridium_Ruminiclostridiumthermocellum	0	denovo8298.0
1898203	strain	2_1239_186801_186802_186803_1898203_1898203.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceaebacterium_UnclassifiedLachnospiraceaebacteriumstrain	0	1105328
1898203.1	strain	2_1239_186801_186802_186803_1898203_1898203.1	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceaebacterium_UnclassifiedLachnospiraceaebacteriumstrain	0	denovo6995.0
925409	strain	2_976_1853228_1853229_563835_1612198_925409_925409.0	Bacteria_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Asinibacterium_Asinibacteriumsp_OR53_UnclassifiedAsinibacteriumsp_OR53strain	0.000196541	4394913
1851429	strain	2_1239_186801_186802_990719_990721_1851429_1851429.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Christensenellaceae_Christensenella_Christensenellasp_AF73-05CM02_UnclassifiedChristensenellasp_AF73-05CM02strain	0	665703
693988	strain	2_1224_28221_213115_194924_35832_693988_693988.0	Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila_Bilophilasp_4_1_30_UnclassifiedBilophilasp_4_1_30strain	0	denovo5877.0
411483	strain	2_1239_186801_186802_541000_216851_853_411483	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_Faecalibacteriumprausnitzii	0	denovo12977.0
415015	strain	2_1239_186801_186802_415014_415015_415015.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Proteiniborus_Proteiniborusethanoligenes_UnclassifiedProteiniborusethanoligenesstrain	0	188785
1852370	strain	2_976_200643_171549_171552_1926672_1852370_1852370.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellamassilia_Prevotellamassiliatimonensis_UnclassifiedPrevotellamassiliatimonensisstrain	0	denovo265.0
663278	strain	2_1239_186801_186802_541000_253238_253239_663278	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ethanoligenens_Ethanoligenensharbinense	0	405780
1627893	strain	2_1239_186801_186802_541000_1627893_1627893.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceaebacteriumcv2_UnclassifiedRuminococcaceaebacteriumcv2strain	0	210073
93974	strain	2_976_200643_171549_815_816_93974_93974.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidessp_AR20_UnclassifiedBacteroidessp_AR20strain	0.000196541	denovo8389.0
1761780	strain	2_1239_186801_186802_186803_830_1761780_1761780.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_ob235_UnclassifiedButyrivibriosp_ob235strain	0	175613
585501	strain	2_1239_186801_186802_186803_265975_237576_585501	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Oribacterium_Oribacteriumsinus	0	260201
868129	strain	2_976_200643_171549_171552_838_28125_868129	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellabivia	0	denovo420.0
1120920	strain	2_1239_186801_186802_543313_65402_65403_1120920	Bacteria_Firmicutes_Clostridia_Clostridiales_ClostridialesFamilyXII_IncertaeSedis_Acidaminobacter_Acidaminobacterhydrogenoformans	0	827195
